
Time    Lng    Lat    Alt    Yaw    Pitch    Roll
2020/05/29-23:37:22:795    111.38979240655154    40.49026503606031    24.899999618530273    66.8    -0.5    0.0
2020/05/29-23:37:22:891    111.38979330441086    40.49026347923041    24.899999618530273    65.7    -0.5    0.0
2020/05/29-23:37:22:988    111.38979376797654    40.490262705835725    24.899999618530273    65.1    -0.5    0.0
2020/05/29-23:37:23:189    111.38979424120734    40.4902619356965    24.899999618530273    64.6    -0.5    0.0
2020/05/29-23:37:23:289    111.38979521654521    40.49026040604114    24.899999618530273    63.5    -0.5    0.0
2020/05/29-23:37:23:385    111.38979521654521    40.49026040604114    24.899999618530273    63.5    -0.5    0.0
2020/05/29-23:37:23:495    111.38979623016698    40.490258890778335    24.899999618530273    62.4    -0.5    0.0
2020/05/29-23:37:23:600    111.38979675100245    40.490258140069066    24.899999618530273    62.2    -0.8    -1.5
2020/05/29-23:37:23:702    111.38979727431614    40.49025741175395    24.899999618530273    62.1    -0.9    -3.2
2020/05/29-23:37:23:794    111.38979778679318    40.49025673054021    24.899999618530273    62.1    -1.0    -4.4
2020/05/29-23:37:23:892    111.3897982773716    40.4902561141958    24.899999618530273    62.2    -0.9    -5.1
2020/05/29-23:37:23:993    111.3897987379183    40.49025557312108    24.899999618530273    62.2    -0.8    -5.3
2020/05/29-23:37:24:100    111.38979916331908    40.490255111616676    24.899999618530273    62.2    -0.7    -5.4
2020/05/29-23:37:24:204    111.38979955046487    40.49025472968259    24.899999618530273    62.2    -0.5    -5.2
2020/05/29-23:37:24:303    111.3897998980872    40.49025442423469    24.899999618530273    62.2    -0.4    -4.9
2020/05/29-23:37:24:400    111.3897998980872    40.49025442423469    24.899999618530273    62.2    -0.4    -4.9
2020/05/29-23:37:24:505    111.3898004757869    40.49025402197967    24.899999618530273    62.2    -0.1    -4.0
2020/05/29-23:37:24:602    111.38980070876377    40.49025391161955    24.899999618530273    62.2    0.0    -3.5
2020/05/29-23:37:24:708    111.38980090738323    40.490253851890415    24.899999618530273    62.2    0.0    -3.0
2020/05/29-23:37:24:809    111.38980107466428    40.49025383497915    24.899999618530273    62.2    0.1    -2.5
2020/05/29-23:37:24:909    111.38980121378351    40.49025385334681    24.899999618530273    62.2    0.2    -2.0
2020/05/29-23:37:25:007    111.38980132816543    40.49025389981422    24.899999618530273    62.2    0.2    -1.6
2020/05/29-23:37:25:107    111.38980142112189    40.490253967801955    24.899999618530273    62.2    0.3    -1.2
2020/05/29-23:37:25:209    111.38980149544648    40.49025405122742    24.899999618530273    62.2    0.3    -0.8
2020/05/29-23:37:25:309    111.3898015537076    40.49025414496756    24.899999618530273    62.2    0.4    -0.5
2020/05/29-23:37:25:410    111.3898015537076    40.49025414496756    24.899999618530273    62.2    0.4    -0.5
2020/05/29-23:37:25:514    111.38980163168196    40.49025434737155    24.899999618530273    62.2    0.4    -0.1
2020/05/29-23:37:25:615    111.38980165548003    40.49025445012417    24.899999618530273    62.2    0.3    0.0
2020/05/29-23:37:25:721    111.3898016715435    40.49025455092352    24.899999618530273    62.2    0.3    0.0
2020/05/29-23:37:25:818    111.38980168127624    40.49025464834747    24.899999618530273    62.2    0.3    0.1
2020/05/29-23:37:25:916    111.38980168591729    40.490254741230906    24.899999618530273    62.2    0.3    0.2
2020/05/29-23:37:26:018    111.3898016863904    40.490254828871336    24.899999618530273    62.2    0.3    0.2
2020/05/29-23:37:26:121    111.3898016836418    40.490254910686204    24.899999618530273    62.2    0.2    0.3
2020/05/29-23:37:26:224    111.38980167846005    40.490254986298574    24.899999618530273    62.2    0.2    0.3
2020/05/29-23:37:26:325    111.38980167125064    40.490255055639885    24.899999618530273    62.2    0.2    0.3
2020/05/29-23:37:26:425    111.3898016623515    40.49025511865875    24.899999618530273    62.2    0.2    0.3
2020/05/29-23:37:26:527    111.38980165288915    40.49025517540657    24.899999618530273    62.2    0.2    0.3
2020/05/29-23:37:26:628    111.389801642075    40.490255226088955    24.899999618530273    62.2    0.1    0.3
2020/05/29-23:37:26:731    111.38980163126088    40.49025527094578    24.899999618530273    62.2    0.1    0.3
2020/05/29-23:37:26:836    111.38980162044675    40.49025531021692    24.899999618530273    62.2    0.1    0.2
2020/05/29-23:37:26:930    111.38980160963263    40.49025534419365    24.899999618530273    62.2    0.1    0.2
2020/05/29-23:37:27:030    111.3898015988185    40.49025537325293    24.899999618530273    62.2    0.1    0.2
2020/05/29-23:37:27:131    111.38980158800436    40.490255397617474    24.899999618530273    62.2    0.1    0.2
2020/05/29-23:37:27:235    111.38980157719024    40.49025541771566    24.899999618530273    62.2    0.1    0.2
2020/05/29-23:37:27:338    111.38980156655634    40.49025543387303    24.899999618530273    62.2    0.0    0.2
2020/05/29-23:37:27:435    111.38980156655634    40.49025543387303    24.899999618530273    62.2    0.0    0.2
2020/05/29-23:37:27:537    111.38980154853282    40.49025545553041    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:27:639    111.38980153952102    40.49025546161298    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:27:738    111.38980153050925    40.49025546498838    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:27:841    111.38980152316466    40.490255465759404    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:27:939    111.38980151595523    40.49025546433729    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:28:040    111.38980150874582    40.49025546091049    24.899999618530273    62.2    0.0    0.1
2020/05/29-23:37:28:140    111.3898015015364    40.49025545577029    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:243    111.38980149534079    40.490255449002355    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:344    111.38980148993375    40.490255440778036    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:451    111.38980148452667    40.490255431200126    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:553    111.38980147911961    40.49025542052564    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:657    111.38980147371254    40.49025540904585    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:757    111.38980146830549    40.49025539670937    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:858    111.38980146454307    40.490255383584724    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:28:958    111.38980146093836    40.490255369877524    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:060    111.38980145733365    40.490255356101784    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:160    111.38980145372895    40.49025534102386    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:263    111.38980145012422    40.49025532594593    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:365    111.38980144651951    40.49025531086801    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:466    111.38980144291482    40.490255295790085    24.899999618530273    62.2    0.0    0.0
2020/05/29-23:37:29:566    111.3898014393101    40.49025528071217    24.899999618530273    62.2    0.0    0.0
